date,Foreign_Investor,Investment_Trust,Dealer_self
2024-11-28,0,0,0
2024-12-04,0,0,0
2024-12-04,0,0,0
2024-12-04,0,0,0
2024-12-04,0,0,0
2024-12-04,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-05,0,0,0
2024-12-09,0,0,0
2024-12-09,0,0,0
2024-12-09,0,0,0
2024-12-09,0,0,0
2024-12-09,0,0,0
2025-08-11,0,0,0
2025-08-11,0,0,0
2025-08-11,0,0,0
2025-08-11,0,0,0
2025-08-11,0,0,0
