date,Foreign_Investor,Investment_Trust,Dealer_self
2024-04-12,0,0,0
2024-04-16,0,0,0
2024-04-16,0,0,0
2024-04-16,0,0,0
2024-04-16,0,0,0
2024-04-16,0,0,0
2024-04-17,0,0,0
2024-04-17,0,0,0
2024-04-17,0,0,0
2024-04-17,0,0,0
2024-04-17,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-19,0,0,0
2024-04-19,0,0,0
2024-04-19,0,0,0
2024-04-19,0,0,0
2024-04-19,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-24,0,0,0
2024-04-24,0,0,0
2024-04-24,0,0,0
2024-04-24,0,0,0
2024-04-24,0,0,0
2024-04-25,0,0,0
2024-04-25,0,0,0
2024-04-25,0,0,0
2024-04-25,0,0,0
2024-04-25,0,0,0
2024-04-26,0,0,0
2024-04-26,0,0,0
2024-04-26,0,0,0
2024-04-26,0,0,0
2024-04-26,0,0,0
2024-04-29,0,0,0
2024-04-29,0,0,0
2024-04-29,0,0,0
2024-04-29,0,0,0
2024-04-29,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-04-30,0,0,0
2024-05-02,0,0,0
2024-05-02,0,0,0
2024-05-02,0,0,0
2024-05-02,0,0,0
2024-05-02,0,0,0
2024-05-03,0,0,0
2024-05-03,0,0,0
2024-05-03,0,0,0
2024-05-03,0,0,0
2024-05-03,0,0,0
2024-05-06,0,0,0
2024-05-06,0,0,0
2024-05-06,0,0,0
2024-05-06,0,0,0
2024-05-06,0,0,0
2024-05-07,0,0,0
2024-05-07,0,0,0
2024-05-07,0,0,0
2024-05-07,0,0,0
2024-05-07,0,0,0
2024-05-08,0,0,0
2024-05-08,0,0,0
2024-05-08,0,0,0
2024-05-08,0,0,0
2024-05-08,0,0,0
2024-05-09,0,0,0
2024-05-09,0,0,0
2024-05-09,0,0,0
2024-05-09,0,0,0
2024-05-09,0,0,0
2024-05-10,0,0,0
2024-05-10,0,0,0
2024-05-10,0,0,0
2024-05-10,0,0,0
2024-05-10,0,0,0
2024-05-15,0,0,0
2024-05-15,0,0,0
2024-05-15,0,0,0
2024-05-15,0,0,0
2024-05-15,0,0,0
2024-05-17,0,0,0
2024-05-17,0,0,0
2024-05-17,0,0,0
2024-05-17,0,0,0
2024-05-17,0,0,0
2024-05-20,0,0,0
2024-05-20,0,0,0
2024-05-20,0,0,0
2024-05-20,0,0,0
2024-05-20,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-21,0,0,0
2024-05-23,0,0,0
2024-05-23,0,0,0
2024-05-23,0,0,0
2024-05-23,0,0,0
2024-05-23,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-24,0,0,0
2024-05-27,0,0,0
2024-05-27,0,0,0
2024-05-27,0,0,0
2024-05-27,0,0,0
2024-05-27,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-28,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-29,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-30,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-05-31,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-03,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-04,0,0,0
2024-06-06,0,0,0
2024-06-06,0,0,0
2024-06-06,0,0,0
2024-06-06,0,0,0
2024-06-06,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-07,0,0,0
2024-06-11,0,0,0
2024-06-11,0,0,0
2024-06-11,0,0,0
2024-06-11,0,0,0
2024-06-11,0,0,0
2024-06-12,0,0,0
2024-06-12,0,0,0
2024-06-12,0,0,0
2024-06-12,0,0,0
2024-06-12,0,0,0
2024-06-13,0,0,0
2024-06-13,0,0,0
2024-06-13,0,0,0
2024-06-13,0,0,0
2024-06-13,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-14,0,0,0
2024-06-17,0,0,0
2024-06-17,0,0,0
2024-06-17,0,0,0
2024-06-17,0,0,0
2024-06-17,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-18,0,0,0
2024-06-19,0,0,0
2024-06-19,0,0,0
2024-06-19,0,0,0
2024-06-19,0,0,0
2024-06-19,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-08,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-10,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-29,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-30,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-07-31,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-01,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-02,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-05,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-06,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-07,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-08,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-09,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-13,0,0,0
2024-08-14,0,0,0
2024-08-14,0,0,0
2024-08-14,0,0,0
2024-08-14,0,0,0
2024-08-14,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-15,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-20,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-22,0,0,0
2024-08-22,0,0,0
2024-08-22,0,0,0
2024-08-22,0,0,0
2024-08-22,0,0,0
2024-08-27,0,0,0
2024-08-27,0,0,0
2024-08-27,0,0,0
2024-08-27,0,0,0
2024-08-27,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-29,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-08-30,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-09,0,0,0
2024-10-14,0,0,0
2024-10-14,0,0,0
2024-10-14,0,0,0
2024-10-14,0,0,0
2024-10-14,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-24,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2025-01-13,0,0,0
2025-01-13,0,0,0
2025-01-13,0,0,0
2025-01-13,0,0,0
2025-01-13,0,0,0
2025-01-14,0,0,0
2025-01-14,0,0,0
2025-01-14,0,0,0
2025-01-14,0,0,0
2025-01-14,0,0,0
2025-01-15,0,0,0
2025-01-15,0,0,0
2025-01-15,0,0,0
2025-01-15,0,0,0
2025-01-15,0,0,0
2025-01-16,0,0,0
2025-01-16,0,0,0
2025-01-16,0,0,0
2025-01-16,0,0,0
2025-01-16,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-17,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-20,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-21,0,0,0
2025-01-22,0,0,0
2025-01-22,0,0,0
2025-01-22,0,0,0
2025-01-22,0,0,0
2025-01-22,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-04,0,0,0
2025-02-04,0,0,0
2025-02-04,0,0,0
2025-02-04,0,0,0
2025-02-04,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-10,0,0,0
2025-02-10,0,0,0
2025-02-10,0,0,0
2025-02-10,0,0,0
2025-02-10,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-13,0,0,0
2025-02-13,0,0,0
2025-02-13,0,0,0
2025-02-13,0,0,0
2025-02-13,0,0,0
2025-02-14,0,0,0
2025-02-14,0,0,0
2025-02-14,0,0,0
2025-02-14,0,0,0
2025-02-14,0,0,0
2025-02-18,0,0,0
2025-02-18,0,0,0
2025-02-18,0,0,0
2025-02-18,0,0,0
2025-02-18,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-21,0,0,0
2025-02-21,0,0,0
2025-02-21,0,0,0
2025-02-21,0,0,0
2025-02-21,0,0,0
2025-02-24,0,0,0
2025-02-24,0,0,0
2025-02-24,0,0,0
2025-02-24,0,0,0
2025-02-24,0,0,0
2025-02-25,0,0,0
2025-02-25,0,0,0
2025-02-25,0,0,0
2025-02-25,0,0,0
2025-02-25,0,0,0
2025-03-11,0,0,0
2025-03-11,0,0,0
2025-03-11,0,0,0
2025-03-11,0,0,0
2025-03-11,0,0,0
2025-03-12,0,0,0
2025-03-12,0,0,0
2025-03-12,0,0,0
2025-03-12,0,0,0
2025-03-12,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-13,0,0,0
2025-03-14,0,0,0
2025-03-14,0,0,0
2025-03-14,0,0,0
2025-03-14,0,0,0
2025-03-14,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-17,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-19,0,0,0
2025-03-19,0,0,0
2025-03-19,0,0,0
2025-03-19,0,0,0
2025-03-19,0,0,0
2025-03-20,0,0,0
2025-03-20,0,0,0
2025-03-20,0,0,0
2025-03-20,0,0,0
2025-03-20,0,0,0
2025-04-09,0,0,0
2025-04-09,0,0,0
2025-04-09,0,0,0
2025-04-09,0,0,0
2025-04-09,0,0,0
2025-04-10,0,0,0
2025-04-10,0,0,0
2025-04-10,0,0,0
2025-04-10,0,0,0
2025-04-10,0,0,0
2025-04-11,0,0,0
2025-04-11,0,0,0
2025-04-11,0,0,0
2025-04-11,0,0,0
2025-04-11,0,0,0
2025-04-14,0,0,0
2025-04-14,0,0,0
2025-04-14,0,0,0
2025-04-14,0,0,0
2025-04-14,0,0,0
2025-04-16,0,0,0
2025-04-16,0,0,0
2025-04-16,0,0,0
2025-04-16,0,0,0
2025-04-16,0,0,0
2025-04-17,0,0,0
2025-04-17,0,0,0
2025-04-17,0,0,0
2025-04-17,0,0,0
2025-04-17,0,0,0
2025-04-18,0,0,0
2025-04-18,0,0,0
2025-04-18,0,0,0
2025-04-18,0,0,0
2025-04-18,0,0,0
2025-05-23,0,0,0
2025-05-23,0,0,0
2025-05-23,0,0,0
2025-05-23,0,0,0
2025-05-23,0,0,0
