date,Foreign_Investor,Investment_Trust,Dealer_self
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-21,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-23,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-26,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-08-28,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-02,0,0,0
2024-09-03,0,0,0
2024-09-03,0,0,0
2024-09-03,0,0,0
2024-09-03,0,0,0
2024-09-03,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-04,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-05,0,0,0
2024-09-06,0,0,0
2024-09-06,0,0,0
2024-09-06,0,0,0
2024-09-06,0,0,0
2024-09-06,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-09,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-10,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-11,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-12,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-13,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-19,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-25,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-26,0,0,0
2024-09-27,0,0,0
2024-09-27,0,0,0
2024-09-27,0,0,0
2024-09-27,0,0,0
2024-09-27,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-09-30,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-01,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-04,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-07,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-16,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-17,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-18,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-21,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-22,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-23,0,0,0
2024-10-29,0,0,0
2024-10-29,0,0,0
2024-10-29,0,0,0
2024-10-29,0,0,0
2024-10-29,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-10-30,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-01,0,0,0
2024-11-04,0,0,0
2024-11-04,0,0,0
2024-11-04,0,0,0
2024-11-04,0,0,0
2024-11-04,0,0,0
2024-11-05,0,0,0
2024-11-05,0,0,0
2024-11-05,0,0,0
2024-11-05,0,0,0
2024-11-05,0,0,0
2024-11-07,0,0,0
2024-11-07,0,0,0
2024-11-07,0,0,0
2024-11-07,0,0,0
2024-11-07,0,0,0
2024-11-08,0,0,0
2024-11-08,0,0,0
2024-11-08,0,0,0
2024-11-08,0,0,0
2024-11-08,0,0,0
2024-11-12,0,0,0
2024-11-12,0,0,0
2024-11-12,0,0,0
2024-11-12,0,0,0
2024-11-12,0,0,0
2024-11-14,0,0,0
2024-11-14,0,0,0
2024-11-14,0,0,0
2024-11-14,0,0,0
2024-11-14,0,0,0
2024-11-18,0,0,0
2024-11-18,0,0,0
2024-11-18,0,0,0
2024-11-18,0,0,0
2024-11-18,0,0,0
2024-11-19,0,0,0
2024-11-19,0,0,0
2024-11-19,0,0,0
2024-11-19,0,0,0
2024-11-19,0,0,0
2024-11-20,0,0,0
2024-11-20,0,0,0
2024-11-20,0,0,0
2024-11-20,0,0,0
2024-11-20,0,0,0
2024-11-22,0,0,0
2024-11-22,0,0,0
2024-11-22,0,0,0
2024-11-22,0,0,0
2024-11-22,0,0,0
2024-11-25,0,0,0
2024-11-25,0,0,0
2024-11-25,0,0,0
2024-11-25,0,0,0
2024-11-25,0,0,0
2024-11-26,0,0,0
2024-11-26,0,0,0
2024-11-26,0,0,0
2024-11-26,0,0,0
2024-11-26,0,0,0
2024-11-27,0,0,0
2024-11-27,0,0,0
2024-11-27,0,0,0
2024-11-27,0,0,0
2024-11-27,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-10,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-11,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-12,0,0,0
2024-12-13,0,0,0
2024-12-13,0,0,0
2024-12-13,0,0,0
2024-12-13,0,0,0
2024-12-13,0,0,0
2024-12-17,0,0,0
2024-12-17,0,0,0
2024-12-17,0,0,0
2024-12-17,0,0,0
2024-12-17,0,0,0
2024-12-19,0,0,0
2024-12-19,0,0,0
2024-12-19,0,0,0
2024-12-19,0,0,0
2024-12-19,0,0,0
2024-12-20,0,0,0
2024-12-20,0,0,0
2024-12-20,0,0,0
2024-12-20,0,0,0
2024-12-20,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-27,0,0,0
2024-12-30,0,0,0
2024-12-30,0,0,0
2024-12-30,0,0,0
2024-12-30,0,0,0
2024-12-30,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2024-12-31,0,0,0
2025-01-03,0,0,0
2025-01-03,0,0,0
2025-01-03,0,0,0
2025-01-03,0,0,0
2025-01-03,0,0,0
2025-01-07,0,0,0
2025-01-07,0,0,0
2025-01-07,0,0,0
2025-01-07,0,0,0
2025-01-07,0,0,0
2025-01-08,0,0,0
2025-01-08,0,0,0
2025-01-08,0,0,0
2025-01-08,0,0,0
2025-01-08,0,0,0
2025-01-09,0,0,0
2025-01-09,0,0,0
2025-01-09,0,0,0
2025-01-09,0,0,0
2025-01-09,0,0,0
2025-01-10,0,0,0
2025-01-10,0,0,0
2025-01-10,0,0,0
2025-01-10,0,0,0
2025-01-10,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-03,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-05,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-11,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-12,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-19,0,0,0
2025-02-26,0,0,0
2025-02-26,0,0,0
2025-02-26,0,0,0
2025-02-26,0,0,0
2025-02-26,0,0,0
2025-03-07,0,0,0
2025-03-07,0,0,0
2025-03-07,0,0,0
2025-03-07,0,0,0
2025-03-07,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-10,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-18,0,0,0
2025-03-24,0,0,0
2025-03-24,0,0,0
2025-03-24,0,0,0
2025-03-24,0,0,0
2025-03-24,0,0,0
2025-04-08,0,0,0
2025-04-08,0,0,0
2025-04-08,0,0,0
2025-04-08,0,0,0
2025-04-08,0,0,0
