date,Foreign_Investor,Investment_Trust,Dealer_self
2024-03-15,0,0,0
2024-03-15,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-18,0,0,0
2024-03-19,0,0,0
2024-03-19,0,0,0
2024-03-19,0,0,0
2024-03-19,0,0,0
2024-03-19,0,0,0
2024-03-20,0,0,0
2024-03-20,0,0,0
2024-03-20,0,0,0
2024-03-20,0,0,0
2024-03-20,0,0,0
2024-03-22,0,0,0
2024-03-22,0,0,0
2024-03-22,0,0,0
2024-03-22,0,0,0
2024-03-22,0,0,0
2024-03-25,0,0,0
2024-03-25,0,0,0
2024-03-25,0,0,0
2024-03-25,0,0,0
2024-03-25,0,0,0
2024-03-26,0,0,0
2024-03-26,0,0,0
2024-03-26,0,0,0
2024-03-26,0,0,0
2024-03-26,0,0,0
2024-03-28,0,0,0
2024-03-28,0,0,0
2024-03-28,0,0,0
2024-03-28,0,0,0
2024-03-28,0,0,0
2024-04-01,0,0,0
2024-04-01,0,0,0
2024-04-01,0,0,0
2024-04-01,0,0,0
2024-04-01,0,0,0
2024-04-02,0,0,0
2024-04-02,0,0,0
2024-04-02,0,0,0
2024-04-02,0,0,0
2024-04-02,0,0,0
2024-04-10,0,0,0
2024-04-10,0,0,0
2024-04-10,0,0,0
2024-04-10,0,0,0
2024-04-10,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-18,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-22,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
2024-04-23,0,0,0
